data,stato,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,totale_casi,note
2020-10-16T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    600 
2020-10-17T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    606 
2020-10-18T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    629 
2020-10-19T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    651 
2020-10-20T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    677 
2020-10-21T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    702 
2020-10-22T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    736 
2020-10-23T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    768 
2020-10-24T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    808 
2020-10-25T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    835 
2020-10-26T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    843 
2020-10-27T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    850 
2020-10-28T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    891 
2020-10-29T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    921 
2020-10-30T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    957 
2020-10-31T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    986 
2020-11-01T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    985 
2020-11-02T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    998 
2020-11-03T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1041 
2020-11-04T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1106 
2020-11-05T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1167 
2020-11-06T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1198 
2020-11-07T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1253 
2020-11-08T17:00:00 ITA 07 Liguria 987 In_fase_di_definizioneaggiornamento    1264 
